god1,god2,nodes,plies_played,min_depth_reached,mean_depth_reached,final_eval,mean_eval,max_abs_eval,is_decisive,ended_early,evals,seconds
Hephaestus,Nike,200000,8,4,7.375,1540,1368.875,1854,false,false,1226;1321;1200;1176;1250;1854;1384;1540,3.1986961
Hephaestus,Nemesis,200000,8,3,6.625,-751,-600.375,751,false,false,-526;-503;-605;-586;-632;-662;-538;-751,3.362932
Hephaestus,Chronus,200000,8,1,7.125,9989,3990.875,9989,true,false,1549;1561;1585;1719;2141;3395;9988;9989,2.3054786
Hephaestus,Bellerophon,200000,8,4,8.25,402,48.25,402,false,false,-171;13;-8;-23;-6;128;51;402,3.0635781
Hephaestus,Theseus,200000,8,4,8.375,1330,1296.125,1330,false,false,1219;1286;1321;1258;1311;1322;1322;1330,2.9398336
Hephaestus,Jason,200000,8,4,7.625,1264,1111.625,1264,false,false,1037;1053;1027;1109;1143;996;1264;1264,3.1914763
Hephaestus,Poseidon,200000,8,3,5.125,-2395,-1449.625,2395,false,false,-530;-1074;-1307;-853;-1292;-1872;-2274;-2395,10.81394
Hephaestus,Achilles,200000,8,3,7.5,910,794.125,962,false,false,962;839;793;739;754;641;715;910,4.390323
Hephaestus,Chronus4T,200000,8,1,7.25,9987,3871.5,9987,true,false,1510;1483;1422;1467;2540;2577;9986;9987,2.7700777
Hephaestus,Chronus3T,200000,8,4,8.25,3621,1982.5,3621,false,false,1521;1497;1389;1529;1593;1859;2851;3621,2.9276552
Hephaestus,Stymphalians,200000,8,2,6.125,1258,1237.875,1315,false,false,1315;1198;1221;1216;1254;1254;1187;1258,9.11078
Atlas,Mortal,200000,8,4,7.125,2060,2013.375,2111,false,false,2061;2000;1899;1944;1957;2111;2075;2060,3.3836513
Hephaestus,Terpsichore,200000,8,3,6.375,-1453,-752.25,1453,false,false,461;348;-709;-831;-928;-1453;-1453;-1453,5.911488
Atlas,Pan,200000,8,3,7.5,324,216.75,324,false,false,156;136;183;201;232;217;285;324,3.461193
Atlas,Artemis,200000,8,3,6.125,540,440.125,540,false,false,361;343;452;430;419;520;456;540,3.6314337
Atlas,Hephaestus,200000,8,3,7.25,-1830,-1744.75,1830,false,false,-1680;-1730;-1681;-1652;-1800;-1782;-1803;-1830,3.4505796
Atlas,Atlas,200000,8,3,6.0,4,-21.25,45,false,false,-32;-36;-6;-10;-23;-22;-45;4,3.6361432
Atlas,Athena,200000,8,3,7.125,-564,-641.125,784,false,false,-662;-659;-784;-694;-667;-561;-538;-564,3.2330616
Atlas,Minotaur,200000,8,3,6.375,-147,-24.0,147,false,false,42;98;25;30;-19;-84;-137;-147,3.091884
Hephaestus,Polyphemus,200000,8,3,5.25,1113,1385.5,1601,false,false,1601;1601;1349;1371;1409;1302;1338;1113,28.977354
Atlas,Demeter,200000,8,3,6.375,-401,-460.5,550,false,false,-523;-549;-550;-466;-391;-470;-334;-401,3.6287527
Atlas,Apollo,200000,8,3,6.25,-1082,-1185.875,1380,false,false,-1380;-1274;-1278;-1181;-1107;-1103;-1082;-1082,2.9429789
Atlas,Prometheus,200000,8,3,6.625,-1377,-1416.5,1568,false,false,-1568;-1496;-1414;-1380;-1300;-1349;-1448;-1377,3.796853
Atlas,Urania,200000,8,4,6.0,-491,-686.25,860,false,false,-860;-825;-778;-573;-759;-475;-729;-491,3.493916
Atlas,Hermes,200000,8,3,4.875,-510,-537.625,627,false,false,-428;-609;-627;-509;-556;-516;-546;-510,6.7955003
Atlas,Hera,200000,8,4,6.25,701,631.125,710,false,false,520;567;546;678;645;710;682;701,3.2167237
Atlas,Limus,200000,8,3,6.125,204,222.75,257,false,false,193;219;242;257;207;218;242;204,3.0787556
Atlas,Graeae,200000,8,2,6.5,-615,-865.125,983,false,false,-983;-899;-894;-870;-849;-899;-912;-615,8.083083
Atlas,Hypnus,200000,8,3,6.5,-1171,-1181.25,1301,false,false,-1152;-1301;-1224;-1104;-1192;-1063;-1243;-1171,3.140357
Atlas,Harpies,200000,8,3,7.25,-391,-456.625,523,false,false,-523;-438;-485;-466;-471;-398;-481;-391,3.178683
Atlas,Aphrodite,200000,8,3,6.625,80,146.375,222,false,false,171;109;161;212;187;29;222;80,3.0721025
Atlas,Hades,200000,8,3,6.625,241,336.125,418,false,false,273;354;413;418;361;312;317;241,3.0214484
Atlas,Persephone,200000,8,3,7.75,20,61.5,100,false,false,54;53;92;100;80;68;25;20,3.21165
Atlas,Aeolus,200000,8,3,5.75,-1238,-1440.75,1594,false,false,-1594;-1557;-1484;-1450;-1442;-1413;-1348;-1238,4.2873816
Atlas,Europa,200000,8,3,6.0,-564,-540.5,591,false,false,-543;-488;-544;-540;-541;-591;-513;-564,3.427196
Atlas,Hestia,200000,8,3,7.25,-1058,-1160.125,1299,false,false,-1299;-1292;-1190;-1217;-1134;-1070;-1021;-1058,3.5208316
Atlas,Bia,200000,8,5,8.0,246,185.125,508,false,false,-386;-458;428;508;363;417;363;246,3.0105262
Atlas,Maenads,200000,8,3,6.375,274,291.125,343,false,false,264;312;274;343;327;324;211;274,2.1630507
Atlas,Clio,200000,8,3,6.125,-494,-265.875,494,false,false,23;-88;-162;-230;-353;-340;-483;-494,3.3623378
Atlas,Morpheus,200000,8,3,6.75,-1283,-1275.25,1501,false,false,-1290;-1387;-1501;-1295;-1162;-1071;-1213;-1283,9.75202
Atlas,Zeus,200000,8,3,6.75,-289,-325.125,391,false,false,-357;-315;-323;-391;-302;-353;-271;-289,3.3301158
Atlas,Ares,200000,8,3,6.125,482,463.375,486,false,false,405;470;475;463;459;467;486;482,3.694282
Atlas,Eros,200000,8,4,7.5,576,599.125,639,false,false,605;581;579;629;592;592;639;576,2.7382736
Atlas,Selene,200000,8,4,6.5,307,358.125,448,false,false,366;448;407;374;364;301;298;307,4.539125
Atlas,Hippolyta,200000,8,5,8.5,-128,-5.25,168,false,false,5;121;168;-73;4;-52;-87;-128,4.043066
Atlas,Charon,200000,8,3,6.5,-774,-747.375,847,false,false,-786;-702;-847;-807;-629;-840;-594;-774,3.7133722
Atlas,Scylla,200000,8,3,6.25,-503,-568.0,629,false,false,-551;-558;-582;-596;-623;-629;-502;-503,3.9302616
Atlas,Pegasus,200000,8,4,7.25,436,397.375,463,false,false,318;381;346;435;382;418;463;436,4.1815667
Atlas,Hydra,200000,8,2,5.875,-1256,-1197.5,1278,false,false,-1236;-1171;-1093;-1212;-1239;-1095;-1278;-1256,4.1210217
Atlas,Asteria,200000,8,3,6.375,-520,-592.5,674,false,false,-674;-607;-521;-597;-589;-616;-616;-520,4.9737535
Atlas,ApolloV2,200000,8,3,6.375,-365,-334.625,398,false,false,-398;-360;-290;-290;-368;-305;-301;-365,3.8999236
Atlas,Medusa,200000,8,5,8.25,-593,-344.375,593,false,false,-321;-338;-324;-249;-267;-224;-439;-593,3.8713727
Atlas,Iris,200000,8,3,6.875,514,516.0,553,false,false,435;553;532;490;525;544;535;514,3.6292524
Atlas,Castor,200000,8,3,6.75,-963,-883.0,1046,false,false,-798;-745;-856;-844;-870;-942;-1046;-963,3.7701654
Atlas,Proteus,200000,8,3,6.625,-511,-597.75,702,false,false,-702;-595;-558;-536;-627;-621;-632;-511,11.021359
Atlas,CharonV2,200000,8,4,7.75,-680,-617.375,680,false,false,-676;-617;-570;-651;-588;-578;-579;-680,3.3490262
Atlas,Nike,200000,8,4,6.875,224,155.75,224,false,false,165;116;132;196;168;130;115;224,3.1486578
Atlas,Nemesis,200000,8,3,7.125,-127,-124.875,138,false,false,-138;-106;-127;-130;-124;-115;-132;-127,3.064146
Atlas,Bellerophon,200000,8,3,6.0,100,-24.0,137,false,false,-137;-41;-86;-16;20;20;-52;100,3.0942717
Atlas,Theseus,200000,8,3,6.625,1055,934.5,1055,false,false,798;909;901;939;942;939;993;1055,3.0088654
Atlas,Jason,200000,8,4,6.5,-409,-337.25,409,false,false,-342;-300;-276;-284;-298;-390;-399;-409,4.2097764
Atlas,Achilles,200000,8,3,6.75,270,491.125,753,false,false,753;669;616;519;438;355;309;270,5.9489455
Atlas,Poseidon,200000,8,1,4.5,-9994,-3515.25,9994,true,false,-931;-1144;-1319;-1573;-1584;-1584;-9993;-9994,11.3921585
Athena,Mortal,200000,8,4,7.875,2247,2232.75,2301,false,false,2278;2283;2258;2301;2163;2216;2116;2247,2.9681764
Atlas,Terpsichore,200000,8,3,5.625,-9992,-2394.75,9992,true,false,-880;-1056;-1081;-1113;-1444;-1599;-1993;-9992,5.537755
Athena,Pan,200000,8,5,9.0,1270,1299.375,1529,false,false,1529;1507;1273;1219;1162;1204;1231;1270,2.806906
Atlas,Stymphalians,200000,8,3,6.125,1885,1760.75,1885,false,false,1768;1562;1737;1718;1825;1706;1885;1885,9.383416
Athena,Hephaestus,200000,8,3,7.75,249,361.25,533,false,false,186;381;342;533;422;348;429;249,2.7939608
Athena,Artemis,200000,8,3,6.375,15,18.75,61,false,false,4;-22;61;61;-10;18;23;15,3.2103777
Athena,Atlas,200000,8,3,6.75,769,753.625,811,false,false,781;796;774;694;752;811;652;769,3.2044272
Athena,Athena,200000,8,4,7.0,-61,-35.625,84,false,false,15;-10;-49;-23;-19;-84;-54;-61,2.94805
Athena,Minotaur,200000,8,3,6.25,167,231.5,277,false,false,239;262;230;277;237;249;191;167,3.069517
Atlas,Polyphemus,200000,8,2,4.125,1025,912.25,1068,false,false,1068;918;894;884;949;833;727;1025,27.081968
Athena,Demeter,200000,8,4,7.375,834,776.125,834,false,false,706;757;784;740;753;801;834;834,2.8880801
Athena,Apollo,200000,8,3,6.375,-495,-500.375,549,false,false,-391;-483;-477;-531;-532;-545;-549;-495,2.8883076
Athena,Prometheus,200000,8,4,6.125,-134,-232.0,340,false,false,-340;-340;-259;-211;-321;-148;-103;-134,3.4562724
Athena,Urania,200000,8,4,6.5,604,669.625,730,false,false,717;719;693;640;640;614;730;604,3.2118444
Athena,Hermes,200000,8,3,5.0,249,189.5,249,false,false,220;96;179;143;216;187;226;249,5.5165596
Athena,Hera,200000,8,4,6.75,446,397.625,498,false,false,498;486;399;336;387;409;220;446,3.0627635
Athena,Limus,200000,8,4,7.625,-484,-468.875,506,false,false,-419;-419;-506;-477;-504;-489;-453;-484,2.9400187
Athena,Hypnus,200000,8,4,7.25,493,402.5,493,false,false,381;422;424;411;374;379;336;493,3.0017805
Athena,Harpies,200000,8,4,7.75,339,125.75,339,false,false,20;78;24;78;160;153;154;339,3.1468291
Athena,Aphrodite,200000,8,3,6.875,-39,-10.375,64,false,false,45;7;15;0;8;-55;-64;-39,2.9743748
Athena,Persephone,200000,8,4,8.5,1724,1502.0,1724,false,false,1354;1275;1444;1352;1560;1585;1722;1724,2.9011974
Athena,Graeae,200000,8,3,6.375,96,-219.5,310,false,false,-282;-238;-290;-196;-280;-310;-256;96,9.443169
Athena,Hades,200000,8,3,6.375,751,708.75,762,false,false,637;692;727;706;693;702;762;751,3.1154594
Athena,Aeolus,200000,8,3,5.75,-453,-553.0,677,false,false,-519;-677;-592;-517;-568;-447;-651;-453,4.269189
Athena,Hestia,200000,8,5,7.75,495,461.875,522,false,false,435;353;483;486;414;507;522;495,3.5865226
Athena,Europa,200000,8,3,6.125,603,628.375,703,false,false,573;630;549;684;692;703;593;603,3.4994345
Athena,Bia,200000,8,5,8.875,605,302.75,605,false,false,-265;-385;409;467;475;511;605;605,3.2387516
Athena,Clio,200000,8,4,7.5,682,744.875,878,false,false,878;756;830;741;726;702;644;682,3.540043
Athena,Maenads,200000,8,3,6.25,543,619.5,758,false,false,608;692;610;758;553;501;691;543,2.463185
Athena,Morpheus,200000,8,5,7.5,442,477.375,611,false,false,515;553;477;252;516;611;453;442,9.503272
Athena,Zeus,200000,8,4,8.0,650,635.875,686,false,false,635;599;657;686;628;616;616;650,3.6662102
Athena,Eros,200000,8,6,8.75,518,331.75,518,false,false,226;357;337;318;318;290;290;518,3.2569633
Athena,Ares,200000,8,3,5.625,-139,-204.625,273,false,false,-273;-203;-214;-193;-209;-203;-203;-139,4.8830395
Athena,Selene,200000,8,3,7.25,1165,1146.125,1227,false,false,1227;1176;1199;1142;1098;1062;1100;1165,5.0127735
Athena,Hippolyta,200000,8,5,8.25,225,244.375,303,false,false,206;300;251;303;170;266;234;225,4.668669
Athena,Scylla,200000,8,4,6.875,618,456.125,618,false,false,456;443;390;456;423;471;392;618,4.514808
Athena,Charon,200000,8,3,6.625,-1088,-854.75,1088,false,false,-721;-671;-760;-845;-827;-963;-963;-1088,4.267801
Athena,Pegasus,200000,8,4,8.625,1577,1677.625,1825,false,false,1663;1825;1761;1694;1659;1621;1621;1577,3.8242612
Athena,Hydra,200000,8,3,6.875,51,76.625,181,false,false,4;181;52;174;48;48;55;51,3.736374
Athena,Asteria,200000,8,4,7.25,315,407.25,477,false,false,396;405;402;477;433;433;397;315,4.610639
Athena,ApolloV2,200000,8,3,7.25,369,481.875,655,false,false,540;630;655;532;402;433;294;369,3.3187108
Athena,Medusa,200000,8,7,10.125,1948,944.0,1948,false,false,546;620;746;776;936;883;1097;1948,3.24031
Athena,Iris,200000,8,5,7.625,1673,1653.375,1769,false,false,1617;1769;1760;1669;1698;1582;1459;1673,3.3451467
Athena,Castor,200000,8,4,8.125,418,154.375,418,false,false,17;-1;101;-1;167;132;402;418,3.6070414
Athena,Proteus,200000,8,2,6.875,574,284.375,574,false,false,179;100;115;150;192;508;457;574,9.992554
Athena,CharonV2,200000,8,3,7.25,-601,-450.625,601,false,false,-584;-436;-343;-415;-461;-324;-441;-601,3.6111891
Athena,Nike,200000,8,5,7.75,1492,1204.125,1492,false,false,934;1019;1077;1236;1152;1235;1488;1492,3.1692314
Athena,Nemesis,200000,8,3,6.375,-187,-98.875,221,false,false,110;-29;-76;-75;-159;-154;-221;-187,3.498928
Athena,Bellerophon,200000,8,4,6.5,265,319.625,418,false,false,418;392;369;312;279;276;246;265,2.9790342
Athena,Chronus,200000,8,3,7.0,1001,917.625,1001,false,false,905;906;924;817;900;961;927;1001,2.8561666
Athena,Theseus,200000,8,5,8.125,1613,1645.5,1683,false,false,1680;1683;1683;1625;1662;1609;1609;1613,3.2185946
Athena,Jason,200000,8,4,6.875,513,523.125,656,false,false,656;574;508;420;458;458;598;513,3.3959203
Athena,Poseidon,200000,8,3,4.875,2,-88.5,276,false,false,40;-67;-276;-28;-211;-109;-59;2,10.023012
Athena,Achilles,200000,8,3,7.0,1035,1016.875,1147,false,false,928;1147;1033;989;1037;1014;952;1035,3.9460657
Athena,Chronus4T,200000,8,3,7.125,973,887.0,973,false,false,951;927;807;850;731;917;940;973,3.036888
Athena,Chronus3T,200000,8,3,7.375,1218,1036.0,1295,false,false,946;913;811;824;1045;1295;1236;1218,2.935121
Minotaur,Mortal,200000,8,4,7.75,2505,2552.125,2658,false,false,2545;2658;2604;2507;2556;2549;2493;2505,3.0829356
Athena,Stymphalians,200000,8,3,6.25,1718,1929.625,2088,false,false,2088;2045;1949;2011;1939;1845;1842;1718,9.776981
Athena,Terpsichore,200000,8,3,6.25,-1074,-495.0,1074,false,false,-46;-108;-224;-586;-513;-503;-906;-1074,5.5023727
Minotaur,Pan,200000,8,4,8.5,1304,1394.25,1572,false,false,1572;1482;1379;1344;1322;1387;1364;1304,3.275403
Minotaur,Artemis,200000,8,3,6.75,107,4.25,107,false,false,-35;-18;13;3;-4;-48;16;107,3.4699478
Minotaur,Hephaestus,200000,8,3,7.375,-545,-518.125,619,false,false,-619;-580;-516;-415;-543;-468;-459;-545,3.5417855
Athena,Polyphemus,200000,8,3,4.75,1151,1361.5,1612,false,false,1612;1365;1319;1416;1399;1431;1199;1151,25.854242
Minotaur,Atlas,200000,8,3,6.0,299,115.625,299,false,false,10;91;18;87;60;160;200;299,3.692496
Minotaur,Minotaur,200000,8,3,5.25,315,87.875,315,false,false,26;42;54;27;-38;-38;315;315,2.1796103
Minotaur,Athena,200000,8,3,7.25,-167,-165.875,300,false,false,-150;-129;-136;-139;-300;-164;-142;-167,3.37506
Minotaur,Demeter,200000,8,3,7.75,50,109.625,271,false,false,-12;170;137;207;271;4;50;50,3.4426353
Minotaur,Apollo,200000,8,3,5.25,-550,-526.5,608,false,false,-467;-495;-557;-455;-608;-540;-540;-550,2.4855897
Minotaur,Prometheus,200000,8,3,6.75,-518,-335.125,518,false,false,-431;-249;-259;-280;-264;-346;-334;-518,3.957204
Minotaur,Urania,200000,8,3,6.75,-437,-158.625,437,false,false,110;77;-58;-182;-230;-296;-253;-437,2.92056
Minotaur,Hermes,200000,8,3,4.625,750,692.875,750,false,false,746;594;712;720;639;687;695;750,6.5663633
Minotaur,Limus,200000,8,4,8.375,-1076,-478.875,1076,false,false,-115;-167;-240;-99;-375;-683;-1076;-1076,2.7606785
Minotaur,Hera,200000,8,3,6.375,954,913.875,993,false,false,777;894;857;937;951;948;993;954,3.0747457
Minotaur,Hypnus,200000,8,4,7.5,397,405.375,549,false,false,520;549;350;319;264;320;524;397,3.1451716
Minotaur,Harpies,200000,8,3,8.25,941,667.75,941,false,false,510;599;644;509;508;894;737;941,3.2402165
Minotaur,Aphrodite,200000,8,3,6.875,406,448.375,538,false,false,520;538;512;310;457;478;366;406,3.1814775
Minotaur,Graeae,200000,8,2,6.875,1345,1472.875,1641,false,false,1641;1542;1546;1460;1453;1451;1345;1345,9.725555
Minotaur,Persephone,200000,8,3,8.125,1784,1439.375,1784,false,false,1259;1262;1234;1467;1349;1526;1634;1784,3.03295
Minotaur,Hades,200000,8,4,7.25,1848,1968.5,2147,false,false,2147;2051;2004;1994;1994;1905;1805;1848,2.906116
Minotaur,Aeolus,200000,8,3,6.625,-422,-410.375,512,false,false,-327;-434;-411;-372;-383;-512;-422;-422,3.8391151
Minotaur,Hestia,200000,8,4,7.875,79,-68.375,351,false,false,-25;-14;47;-17;-351;-351;85;79,3.287621
Minotaur,Europa,200000,8,3,6.0,58,100.5,189,false,false,74;149;189;100;23;153;58;58,3.073986
Minotaur,Bia,200000,8,3,7.25,379,147.5,379,false,false,-7;-247;160;216;156;307;216;379,2.8617995
Minotaur,Maenads,200000,8,3,6.375,237,199.0,242,false,false,198;138;113;229;242;198;237;237,2.0264513
Minotaur,Clio,200000,8,4,7.375,650,379.25,704,false,false,704;463;301;206;267;-32;475;650,3.16223
Minotaur,Zeus,200000,8,4,7.625,1732,1524.25,1732,false,false,1541;1541;1507;1443;1381;1469;1580;1732,2.9631715
Minotaur,Eros,200000,8,6,7.875,1189,1169.375,1253,false,false,1236;1157;1253;1154;1124;1121;1121;1189,2.656684
Minotaur,Ares,200000,8,3,6.0,378,444.625,498,false,false,498;459;427;483;464;447;401;378,3.497665
Minotaur,Morpheus,200000,8,3,6.0,121,131.375,224,false,false,224;206;137;135;-10;127;111;121,14.138507
Minotaur,Scylla,200000,8,3,5.5,-684,-812.375,903,false,false,-789;-873;-849;-857;-903;-712;-832;-684,3.385386
Minotaur,Hippolyta,200000,8,5,8.5,912,659.625,912,false,false,450;532;588;553;707;799;736;912,3.5590954
Minotaur,Selene,200000,8,3,6.25,972,1024.625,1124,false,false,1124;1034;1035;1033;1040;944;1015;972,4.2677493
Minotaur,Charon,200000,8,3,6.75,-1538,-1505.25,1630,false,false,-1630;-1556;-1495;-1416;-1358;-1511;-1538;-1538,4.4966316
Minotaur,Pegasus,200000,8,3,6.875,1766,1798.375,2022,false,false,2022;1905;1859;1755;1735;1674;1671;1766,4.0514145
Minotaur,Asteria,200000,8,3,6.25,-120,8.375,120,false,false,80;81;41;51;15;15;-96;-120,5.1099496
Minotaur,ApolloV2,200000,8,3,5.875,389,394.75,474,false,false,376;322;342;405;405;474;445;389,2.5644777
Minotaur,Hydra,200000,8,2,5.5,-276,-263.375,415,false,false,-90;-279;-319;-95;-415;-264;-369;-276,3.6684704
Minotaur,Medusa,200000,8,5,9.75,-388,-254.875,492,false,false,-48;-16;-189;0;-436;-470;-492;-388,2.979077
Minotaur,Iris,200000,8,3,6.5,1123,1384.875,1744,false,false,1744;1536;1409;1564;1352;1228;1123;1123,2.6731715
Minotaur,Proteus,200000,8,2,6.5,1184,1055.125,1184,false,false,1028;975;977;1142;1070;1094;971;1184,10.277581
Minotaur,Castor,200000,8,3,7.25,1030,1061.375,1184,false,false,858;1107;1136;1127;1060;1184;989;1030,3.1365745
Minotaur,CharonV2,200000,8,3,6.875,-187,-172.75,270,false,false,-270;-123;-156;-143;-76;-157;-270;-187,3.1070323
Minotaur,Nike,200000,8,3,7.375,1463,1691.125,1963,false,false,1873;1963;1719;1564;1531;1807;1609;1463,2.7709138
Minotaur,Nemesis,200000,8,4,7.375,-156,-95.375,156,false,false,-56;-95;-100;-142;-130;-47;-37;-156,3.0353408
Minotaur,Bellerophon,200000,8,3,6.625,716,689.0,745,false,false,724;745;661;631;653;658;724;716,2.8177927
Minotaur,Chronus,200000,8,3,6.75,1265,1396.0,1609,false,false,1609;1462;1307;1460;1566;1310;1189;1265,2.816279
Minotaur,Poseidon,200000,8,3,5.25,-1697,-1007.0,1697,false,false,-319;-685;-998;-794;-815;-1169;-1579;-1697,6.3223653
Minotaur,Theseus,200000,8,3,7.25,1910,1848.75,1910,false,false,1827;1780;1817;1882;1843;1869;1862;1910,2.8079264
Minotaur,Jason,200000,8,3,6.0,1277,1328.5,1414,false,false,1321;1291;1310;1414;1365;1343;1307;1277,3.1604466
Minotaur,Achilles,200000,8,3,6.875,857,813.75,930,false,false,930;846;749;724;799;832;773;857,3.6357403
Minotaur,Chronus4T,200000,8,3,6.75,1424,1393.0,1608,false,false,1608;1374;1336;1271;1458;1374;1299;1424,2.7845035
Minotaur,Chronus3T,200000,8,3,7.0,1285,1394.375,1479,false,false,1470;1406;1252;1402;1479;1440;1421;1285,2.7549334
Minotaur,Terpsichore,200000,8,3,7.0,-9988,-1736.375,9988,true,false,1036;288;-127;-374;-778;-1588;-2360;-9988,3.7382066
Demeter,Mortal,200000,8,3,7.75,2582,2324.75,2582,false,false,2245;2175;2193;2267;2263;2472;2401;2582,3.3379135
Minotaur,Stymphalians,200000,8,2,5.875,1420,1394.125,1591,false,false,1591;1454;1343;1375;1400;1284;1286;1420,8.9577875
Demeter,Pan,200000,8,4,8.375,871,780.25,871,false,false,792;849;752;751;778;731;718;871,3.6583567
Minotaur,Polyphemus,200000,8,2,4.75,1732,1521.875,1812,false,false,1440;1299;1399;1399;1464;1812;1630;1732,22.146534
Demeter,Hephaestus,200000,8,3,7.5,-772,-710.125,957,false,false,-372;-655;-512;-721;-901;-957;-791;-772,4.37354
Demeter,Artemis,200000,8,4,6.0,-893,-845.125,977,false,false,-860;-813;-772;-819;-823;-804;-977;-893,4.7169642
Demeter,Atlas,200000,8,3,6.75,309,413.75,573,false,false,541;573;514;404;367;343;259;309,4.5777745
Demeter,Athena,200000,8,4,7.375,-760,-637.75,760,false,false,-367;-509;-551;-664;-757;-747;-747;-760,4.444722
Demeter,Minotaur,200000,8,3,7.5,-257,-232.5,343,false,false,-88;-235;-343;-277;-340;-234;-86;-257,4.0366664
Demeter,Demeter,200000,8,4,6.75,136,89.25,187,false,false,90;187;142;111;-22;70;0;136,5.875031
Demeter,Apollo,200000,8,3,6.875,-858,-922.75,1143,false,false,-1143;-895;-896;-1012;-845;-835;-898;-858,4.4744806
Demeter,Urania,200000,8,4,8.0,1053,842.75,1053,false,false,687;838;849;789;739;781;1006;1053,4.0240507
Demeter,Prometheus,200000,8,3,7.0,-713,-399.625,713,false,false,-205;-217;-406;-248;-460;-406;-542;-713,5.962099
Demeter,Hermes,200000,8,3,5.375,1291,1013.0,1291,false,false,997;787;831;849;1058;1155;1136;1291,8.702659
Demeter,Limus,200000,8,5,8.375,-1584,-1514.0,1625,false,false,-1459;-1437;-1519;-1505;-1459;-1524;-1625;-1584,3.2523944
Demeter,Hera,200000,8,4,6.375,-888,-844.875,905,false,false,-744;-813;-883;-850;-905;-832;-844;-888,3.6638596
Demeter,Hypnus,200000,8,5,7.0,-776,-657.375,776,false,false,-546;-675;-529;-529;-712;-768;-724;-776,3.4983332
Demeter,Harpies,200000,8,3,7.5,-275,-467.875,574,false,false,-489;-513;-553;-558;-574;-438;-343;-275,3.5824957
Demeter,Aphrodite,200000,8,3,6.75,-887,-759.25,887,false,false,-729;-777;-749;-711;-683;-769;-769;-887,3.435815
Demeter,Graeae,200000,8,3,6.125,137,296.375,524,false,false,524;461;319;377;211;216;126;137,10.597121
Demeter,Persephone,200000,8,4,9.0,798,930.5,1055,false,false,829;960;1037;1055;974;974;817;798,3.259539
Demeter,Hades,200000,8,3,6.5,2060,1678.25,2060,false,false,1651;1645;1541;1629;1684;1588;1628;2060,3.4580455
Demeter,Aeolus,200000,8,3,5.875,-1072,-533.5,1072,false,false,-553;-455;-414;-369;-353;-105;-947;-1072,6.0172563
Demeter,Hestia,200000,8,4,7.25,-1027,-312.25,1027,false,false,-71;-140;-108;-107;-149;-448;-448;-1027,4.550905
Demeter,Europa,200000,8,3,5.625,82,61.25,299,false,false,11;64;-102;-23;-2;299;161;82,5.123675
Demeter,Bia,200000,8,5,8.625,726,384.125,895,false,false,-671;-646;474;761;651;883;895;726,3.3079288
Demeter,Maenads,200000,8,2,6.625,199,274.25,425,false,false,131;220;425;305;324;335;255;199,2.2504182
Demeter,Clio,200000,8,4,7.75,1954,791.25,1954,false,false,745;550;265;408;657;814;937;1954,3.8730698
Demeter,Morpheus,200000,8,1,5.875,-9996,-2282.125,9996,true,false,423;316;264;198;223;310;-9995;-9996,12.227381
